t,pitch_deg,gyro_dps,pitch_meas_deg,gyro_meas_dps,left_cmd_v,right_cmd_v,left_actual_v,right_actual_v,batt_v,rc_thr,rc_str,target_angle_deg,steering_cmd,lvc_active,kp_angle,ki_angle,kd_angle,kp_rate,ki_rate,kd_rate
3.492000,-0.012080,0.746224,0.036554,0.784699,0.234212,0.234212,0.041094,0.041094,16.777796,0.005428,0.000000,0.020754,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.496000,-0.009121,0.739932,0.016555,0.672589,0.298344,0.298344,0.071359,0.071359,16.777787,0.005514,0.000000,0.021152,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.500000,-0.006177,0.735997,-0.006177,0.574943,0.335751,0.335751,0.102464,0.102464,16.777778,0.005600,0.000000,0.021553,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.504000,-0.003240,0.734169,-0.028915,0.508360,0.341670,0.341670,0.130605,0.130605,16.777769,0.005687,0.000000,0.021959,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.508000,-0.000304,0.733952,-0.048939,0.483985,0.314989,0.314989,0.152298,0.152298,16.777760,0.005774,0.000000,0.022368,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.512000,0.002634,0.734658,-0.063813,0.505475,0.258404,0.258404,0.164781,0.164781,16.777751,0.005862,0.000000,0.022781,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.516000,0.005576,0.735487,-0.071654,0.568292,0.178112,0.178112,0.166349,0.166349,16.777741,0.005951,0.000000,0.023198,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.520000,0.008519,0.735620,-0.071323,0.660472,0.083071,0.083071,0.156552,0.156552,16.777732,0.006040,0.000000,0.023619,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.524000,0.011456,0.734309,-0.062550,0.764720,-0.016074,-0.016074,0.136243,0.136243,16.777723,0.006129,0.000000,0.024043,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.528000,0.014380,0.730968,-0.045960,0.861470,-0.108273,-0.108273,0.107476,0.107476,16.777714,0.006220,0.000000,0.024471,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.532000,0.017281,0.725236,-0.023009,0.932366,-0.183380,-0.183380,0.073258,0.073258,16.777706,0.006311,0.000000,0.024903,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.536000,0.020149,0.717014,0.004172,0.963533,-0.233342,-0.233342,0.037187,0.037187,16.777697,0.006402,0.000000,0.025339,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.540000,0.022975,0.706479,0.033002,0.948065,-0.253115,-0.253115,0.003034,0.003034,16.777689,0.006495,0.000000,0.025779,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.544000,0.025751,0.694055,0.060720,0.887275,-0.241195,-0.241195,-0.025699,-0.025699,16.777681,0.006587,0.000000,0.026222,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.548000,0.028473,0.680367,0.084685,0.790481,-0.199716,-0.199716,-0.046171,-0.046171,16.777673,0.006681,0.000000,0.026669,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.552000,0.031137,0.666161,0.102645,0.673373,-0.134104,-0.134104,-0.056516,-0.056516,16.777664,0.006775,0.000000,0.027120,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.556000,0.033746,0.652226,0.112983,0.555238,-0.052366,-0.052366,-0.056028,-0.056028,16.777656,0.006869,0.000000,0.027575,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.560000,0.036303,0.639300,0.114886,0.455550,0.035917,0.035917,-0.045211,-0.045211,16.777648,0.006964,0.000000,0.028033,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.564000,0.038815,0.627994,0.108430,0.390519,0.120724,0.120724,-0.025689,-0.025689,16.777639,0.007060,0.000000,0.028496,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.568000,0.041290,0.618729,0.094571,0.370223,0.192741,0.192741,0.000008,0.000008,16.777631,0.007157,0.000000,0.028961,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.572000,0.043737,0.611692,0.075047,0.396833,0.244368,0.244368,0.028756,0.028756,16.777623,0.007254,0.000000,0.029431,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.576000,0.046164,0.606827,0.052190,0.464245,0.270478,0.270478,0.057194,0.057194,16.777615,0.007351,0.000000,0.029905,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.580000,0.048580,0.603846,0.028684,0.559176,0.268866,0.268866,0.082097,0.082097,16.777606,0.007449,0.000000,0.030382,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.584000,0.050989,0.602269,0.007277,0.663541,0.240341,0.240341,0.100714,0.100714,16.777597,0.007548,0.000000,0.030862,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.588000,0.053395,0.601477,-0.009508,0.757675,0.188487,0.188487,0.111040,0.111040,16.777588,0.007647,0.000000,0.031347,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.592000,0.055798,0.600782,-0.019641,0.823824,0.119152,0.119152,0.111994,0.111994,16.777579,0.007747,0.000000,0.031835,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.596000,0.058196,0.599503,-0.021798,0.849289,0.039720,0.039720,0.103492,0.103492,16.777571,0.007848,0.000000,0.032327,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.600000,0.060584,0.597031,-0.015501,0.828652,-0.041707,-0.041707,0.086409,0.086409,16.777562,0.007949,0.000000,0.032823,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.604000,0.062955,0.592890,-0.001170,0.764703,-0.117152,-0.117152,0.062461,0.062461,16.777553,0.008050,0.000000,0.033322,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.608000,0.065303,0.586779,0.019921,0.667894,-0.179522,-0.179522,0.033992,0.033992,16.777545,0.008153,0.000000,0.033825,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.612000,0.067617,0.578599,0.045781,0.554433,-0.223239,-0.223239,0.003730,0.003730,16.777537,0.008256,0.000000,0.034332,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.616000,0.069891,0.568455,0.073910,0.443353,-0.244671,-0.244671,-0.025494,-0.025494,16.777529,0.008359,0.000000,0.034842,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.620000,0.072117,0.556645,0.101567,0.353098,-0.242379,-0.242379,-0.051010,-0.051010,16.777520,0.008463,0.000000,0.035356,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.624000,0.074292,0.543623,0.126056,0.298227,-0.217146,-0.217146,-0.070555,-0.070555,16.777512,0.008568,0.000000,0.035874,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.628000,0.076412,0.529957,0.145014,0.286831,-0.171832,-0.171832,-0.082470,-0.082470,16.777503,0.008673,0.000000,0.036396,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.632000,0.078477,0.516272,0.156658,0.319127,-0.111066,-0.111066,-0.085834,-0.085834,16.777495,0.008778,0.000000,0.036920,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.636000,0.080490,0.503191,0.159978,0.387472,-0.040820,-0.040820,-0.080538,-0.080538,16.777486,0.008885,0.000000,0.037449,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.640000,0.082455,0.491278,0.154841,0.477789,0.032116,0.032116,-0.067285,-0.067285,16.777477,0.008992,0.000000,0.037981,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.644000,0.084379,0.480982,0.142003,0.572149,0.100703,0.100703,-0.047522,-0.047522,16.777469,0.009099,0.000000,0.038517,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.648000,0.086269,0.472600,0.123035,0.652032,0.158251,0.158251,-0.023313,-0.023313,16.777461,0.009207,0.000000,0.039057,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.652000,0.088134,0.466242,0.100152,0.701679,0.198991,0.198991,0.002840,0.002840,16.777453,0.009316,0.000000,0.039600,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.656000,0.089981,0.461822,0.075979,0.710936,0.218609,0.218609,0.028225,0.028225,16.777445,0.009425,0.000000,0.040147,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.660000,0.091818,0.459062,0.053277,0.677064,0.214667,0.214667,0.050159,0.050159,16.777436,0.009534,0.000000,0.040697,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.664000,0.093648,0.457515,0.034647,0.605212,0.186905,0.186905,0.066247,0.066247,16.777428,0.009645,0.000000,0.041251,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.668000,0.095474,0.456607,0.022255,0.507445,0.137365,0.137365,0.074614,0.074614,16.777419,0.009756,0.000000,0.041808,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.672000,0.097297,0.455690,0.017606,0.400528,0.070305,0.070305,0.074107,0.074107,16.777410,0.009867,0.000000,0.042369,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.676000,0.099113,0.454103,0.021383,0.302860,-0.008093,-0.008093,0.064436,0.064436,16.777402,0.009979,0.000000,0.042934,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.680000,0.100918,0.451244,0.033372,0.231110,-0.090241,-0.090241,0.046239,0.046239,16.777394,0.010091,0.000000,0.043502,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.684000,0.102705,0.446627,0.052489,0.197181,-0.167845,-0.167845,0.021053,0.021053,16.777385,0.010205,0.000000,0.044074,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.688000,0.104464,0.439944,0.076893,0.206032,-0.232728,-0.232728,-0.008804,-0.008804,16.777377,0.010318,0.000000,0.044649,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.692000,0.106189,0.431097,0.104178,0.254775,-0.277722,-0.277722,-0.040441,-0.040441,16.777369,0.010432,0.000000,0.045228,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.696000,0.107870,0.420220,0.131633,0.333188,-0.297492,-0.297492,-0.070683,-0.070683,16.777360,0.010547,0.000000,0.045811,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.700000,0.109500,0.407669,0.156523,0.425574,-0.289235,-0.289235,-0.096395,-0.096395,16.777352,0.010662,0.000000,0.046397,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.704000,0.111076,0.393993,0.176383,0.513616,-0.253114,-0.253114,-0.114832,-0.114832,16.777343,0.010778,0.000000,0.046986,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.708000,0.112596,0.379879,0.189278,0.579714,-0.192402,-0.192402,-0.123958,-0.123958,16.777334,0.010895,0.000000,0.047579,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.712000,0.114060,0.366081,0.194003,0.610200,-0.113244,-0.113244,-0.122698,-0.122698,16.777325,0.011012,0.000000,0.048175,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.716000,0.115474,0.353339,0.190220,0.597852,-0.024078,-0.024078,-0.111095,-0.111095,16.777316,0.011129,0.000000,0.048775,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.720000,0.116843,0.342295,0.178484,0.543241,0.065246,0.065246,-0.090349,-0.090349,16.777307,0.011247,0.000000,0.049379,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.724000,0.118176,0.333418,0.160190,0.454670,0.144570,0.144570,-0.062712,-0.062712,16.777299,0.011366,0.000000,0.049986,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.728000,0.119484,0.326950,0.137426,0.346708,0.204609,0.204609,-0.031262,-0.031262,16.777290,0.011485,0.000000,0.050596,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.732000,0.120776,0.322871,0.112747,0.237583,0.238080,0.238080,0.000425,0.000425,16.777282,0.011605,0.000000,0.051210,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.736000,0.122059,0.320898,0.088909,0.145898,0.240619,0.240619,0.028683,0.028683,16.777274,0.011725,0.000000,0.051828,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.740000,0.123341,0.320512,0.068578,0.087263,0.211381,0.211381,0.050177,0.050177,16.777266,0.011846,0.000000,0.052448,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.744000,0.124625,0.321014,0.054042,0.071451,0.153211,0.153211,0.062299,0.062299,16.777257,0.011967,0.000000,0.053073,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.748000,0.125912,0.321603,0.046977,0.100594,0.072378,0.072378,0.063485,0.063485,16.777249,0.012089,0.000000,0.053701,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.752000,0.127198,0.321467,0.048263,0.168747,-0.022125,-0.022125,0.053413,0.053413,16.777240,0.012211,0.000000,0.054332,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.756000,0.128477,0.319876,0.057894,0.262903,-0.119628,-0.119628,0.033055,0.033055,16.777232,0.012334,0.000000,0.054966,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.760000,0.129742,0.316268,0.074978,0.365285,-0.209040,-0.209040,0.004573,0.004573,16.777224,0.012458,0.000000,0.055604,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.764000,0.130983,0.310313,0.097833,0.456506,-0.280181,-0.280181,-0.028927,-0.028927,16.777216,0.012582,0.000000,0.056246,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.768000,0.132191,0.301948,0.124162,0.519035,-0.324999,-0.324999,-0.063759,-0.063759,16.777207,0.012706,0.000000,0.056891,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.772000,0.133357,0.291392,0.151299,0.540342,-0.338525,-0.338525,-0.096085,-0.096085,16.777199,0.012831,0.000000,0.057539,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.776000,0.134473,0.279113,0.176487,0.515168,-0.319453,-0.319453,-0.122363,-0.122363,16.777190,0.012957,0.000000,0.058191,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.780000,0.135536,0.265776,0.197177,0.446496,-0.270267,-0.270267,-0.139764,-0.139764,16.777180,0.013083,0.000000,0.058846,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.784000,0.136545,0.252165,0.211291,0.345059,-0.196902,-0.196902,-0.146486,-0.146486,16.777171,0.013210,0.000000,0.059504,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.788000,0.137501,0.239094,0.217445,0.227461,-0.107997,-0.107997,-0.141958,-0.141958,16.777162,0.013337,0.000000,0.060166,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.792000,0.138411,0.227314,0.215092,0.113245,-0.013828,-0.013828,-0.126884,-0.126884,16.777153,0.013465,0.000000,0.060831,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.796000,0.139280,0.217430,0.204588,0.021433,0.074921,0.074921,-0.103142,-0.103142,16.777144,0.013593,0.000000,0.061500,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.800000,0.140120,0.209832,0.187143,-0.032854,0.148416,0.148416,-0.073547,-0.073547,16.777136,0.013722,0.000000,0.062172,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.804000,0.140938,0.204663,0.164702,-0.041081,0.198782,0.198782,-0.041508,-0.041508,16.777127,0.013851,0.000000,0.062847,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.808000,0.141746,0.201801,0.139735,-0.002819,0.220949,0.220949,-0.010631,-0.010631,16.777119,0.013981,0.000000,0.063526,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.812000,0.142549,0.200885,0.114978,0.074177,0.213135,0.213135,0.015695,0.015695,16.777111,0.014111,0.000000,0.064208,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.816000,0.143355,0.201353,0.093139,0.175338,0.176924,0.176924,0.034663,0.034663,16.777103,0.014242,0.000000,0.064893,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.820000,0.144165,0.202518,0.076618,0.281873,0.116964,0.116964,0.044345,0.044345,16.777095,0.014373,0.000000,0.065582,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.824000,0.144979,0.203636,0.067249,0.374094,0.040316,0.040316,0.043871,0.043871,16.777086,0.014505,0.000000,0.066273,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.828000,0.145795,0.203995,0.066104,0.434910,-0.044423,-0.044423,0.033484,0.033484,16.777078,0.014637,0.000000,0.066969,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.832000,0.146607,0.202986,0.073388,0.452842,-0.128120,-0.128120,0.014472,0.014472,16.777070,0.014770,0.000000,0.067667,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.836000,0.147408,0.200164,0.088407,0.424039,-0.202110,-0.202110,-0.011009,-0.011009,16.777062,0.014904,0.000000,0.068369,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.840000,0.148189,0.195289,0.109649,0.352934,-0.259079,-0.259079,-0.040193,-0.040193,16.777053,0.015038,0.000000,0.069074,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.844000,0.148942,0.188346,0.134940,0.251418,-0.293747,-0.293747,-0.070023,-0.070023,16.777045,0.015172,0.000000,0.069782,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.848000,0.149660,0.179538,0.161678,0.136697,-0.303297,-0.303297,-0.097467,-0.097467,16.777036,0.015307,0.000000,0.070494,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.852000,0.150337,0.169259,0.187104,0.028208,-0.287520,-0.287520,-0.119826,-0.119826,16.777027,0.015443,0.000000,0.071209,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.856000,0.150970,0.158049,0.208594,-0.055853,-0.248698,-0.248698,-0.134988,-0.134988,16.777018,0.015579,0.000000,0.071927,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.860000,0.151556,0.146538,0.223942,-0.101758,-0.191245,-0.191245,-0.141606,-0.141606,16.777009,0.015715,0.000000,0.072648,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.864000,0.152097,0.135379,0.231586,-0.102670,-0.121196,-0.121196,-0.139205,-0.139205,16.777000,0.015852,0.000000,0.073373,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.868000,0.152598,0.125187,0.230780,-0.059817,-0.045567,-0.045567,-0.128189,-0.128189,16.776991,0.015989,0.000000,0.074101,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.872000,0.153064,0.116479,0.221666,0.017781,0.028311,0.028311,-0.109777,-0.109777,16.776982,0.016127,0.000000,0.074832,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.876000,0.153503,0.109628,0.205267,0.114982,0.093449,0.093449,-0.085868,-0.085868,16.776973,0.016266,0.000000,0.075566,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.880000,0.153922,0.104830,0.183372,0.213272,0.143794,0.143794,-0.058849,-0.058849,16.776965,0.016405,0.000000,0.076304,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.884000,0.154330,0.102086,0.158350,0.294121,0.174718,0.174718,-0.031371,-0.031371,16.776956,0.016544,0.000000,0.077045,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.888000,0.154735,0.101206,0.132899,0.342307,0.183387,0.183387,-0.006105,-0.006105,16.776948,0.016684,0.000000,0.077788,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.892000,0.155142,0.101825,0.109761,0.348646,0.168979,0.168979,0.014493,0.014493,16.776940,0.016825,0.000000,0.078536,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.896000,0.155556,0.103440,0.091431,0.311605,0.132763,0.132763,0.028407,0.028407,16.776932,0.016966,0.000000,0.079286,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.900000,0.155978,0.105453,0.079893,0.237537,0.078013,0.078013,0.034243,0.034243,16.776924,0.017107,0.000000,0.080039,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.904000,0.156407,0.107231,0.076413,0.139486,0.009761,0.009761,0.031363,0.031363,16.776916,0.017249,0.000000,0.080796,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.908000,0.156839,0.108164,0.081400,0.034792,-0.065590,-0.065590,0.019957,0.019957,16.776907,0.017392,0.000000,0.081556,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.912000,0.157270,0.107725,0.094367,-0.058084,-0.140793,-0.140793,0.001045,0.001045,16.776899,0.017534,0.000000,0.082319,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.916000,0.157692,0.105521,0.113981,-0.122913,-0.208390,-0.208390,-0.023595,-0.023595,16.776891,0.017678,0.000000,0.083085,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.920000,0.158098,0.101339,0.138203,-0.148651,-0.261402,-0.261402,-0.051572,-0.051572,16.776883,0.017822,0.000000,0.083854,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.924000,0.158478,0.095170,0.164505,-0.131431,-0.294038,-0.294038,-0.080097,-0.080097,16.776874,0.017966,0.000000,0.084626,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.928000,0.158827,0.087215,0.190137,-0.075256,-0.302326,-0.302326,-0.106242,-0.106242,16.776865,0.018111,0.000000,0.085402,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.932000,0.159139,0.077873,0.212420,0.008741,-0.284626,-0.284626,-0.127228,-0.127228,16.776856,0.018256,0.000000,0.086180,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.936000,0.159410,0.067703,0.229024,0.104340,-0.241934,-0.241934,-0.140723,-0.140723,16.776847,0.018402,0.000000,0.086962,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.940000,0.159639,0.057374,0.238222,0.193194,-0.177922,-0.177922,-0.145100,-0.145100,16.776838,0.018549,0.000000,0.087747,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.944000,0.159830,0.047597,0.239066,0.258180,-0.098701,-0.098701,-0.139641,-0.139641,16.776829,0.018695,0.000000,0.088535,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.948000,0.159986,0.039049,0.231493,0.286535,-0.012281,-0.012281,-0.124657,-0.124657,16.776820,0.018843,0.000000,0.089326,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.952000,0.160115,0.032300,0.216327,0.272194,0.072219,0.072219,-0.101495,-0.101495,16.776811,0.018990,0.000000,0.090120,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.956000,0.160226,0.027747,0.195195,0.216918,0.145531,0.145531,-0.072433,-0.072433,16.776802,0.019139,0.000000,0.090917,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.960000,0.160328,0.025565,0.170355,0.130004,0.199298,0.199298,-0.040465,-0.040465,16.776794,0.019287,0.000000,0.091717,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.964000,0.160431,0.025683,0.144454,0.026613,0.227067,0.227067,-0.008991,-0.008991,16.776786,0.019436,0.000000,0.092521,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.968000,0.160542,0.027784,0.120252,-0.074964,0.225120,0.225120,0.018552,0.018552,16.776778,0.019586,0.000000,0.093327,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.972000,0.160667,0.031331,0.100327,-0.156620,0.193021,0.193021,0.039078,0.039078,16.776770,0.019736,0.000000,0.094136,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.976000,0.160810,0.035627,0.086804,-0.203736,0.133781,0.133781,0.050219,0.050219,16.776761,0.019887,0.000000,0.094949,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.980000,0.160969,0.039888,0.081127,-0.207853,0.053626,0.053626,0.050620,0.050620,16.776753,0.020038,0.000000,0.095764,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.984000,0.161143,0.043330,0.083912,-0.168249,-0.038651,-0.038651,0.040118,0.040118,16.776744,0.020189,0.000000,0.096582,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.988000,0.161324,0.045256,0.094876,-0.092120,-0.132659,-0.132659,0.019791,0.019791,16.776736,0.020341,0.000000,0.097404,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.992000,0.161504,0.045144,0.112870,0.006669,-0.217615,-0.217615,-0.008139,-0.008139,16.776728,0.020494,0.000000,0.098228,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
3.996000,0.161675,0.042701,0.136000,0.110044,-0.283621,-0.283621,-0.040549,-0.040549,16.776720,0.020647,0.000000,0.099056,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
4.000000,0.161827,0.037905,0.161827,0.198959,-0.322866,-0.322866,-0.073763,-0.073763,16.776711,0.020800,0.000000,0.099886,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
4.004000,0.161951,0.031008,0.187626,0.256817,-0.330585,-0.330585,-0.103977,-0.103977,16.776702,0.020954,0.000000,0.100720,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
4.008000,0.162041,0.022508,0.210675,0.272474,-0.305667,-0.305667,-0.127705,-0.127705,16.776693,0.021108,0.000000,0.101556,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
4.012000,0.162093,0.013095,0.228541,0.242278,-0.250809,-0.250809,-0.142188,-0.142188,16.776684,0.021263,0.000000,0.102396,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
4.016000,0.162108,0.003571,0.239338,0.170766,-0.172206,-0.172206,-0.145720,-0.145720,16.776675,0.021418,0.000000,0.103238,0.000000,0,12.000003,0.000100,0.350000,0.090000,0.180000,0.000400
